DATA;CO_ID;CL_ID;CL_GENERO;CL_EC;CL_FHL;CL_SEG;PR_ID;PR_CAT;PR_NOME
29/07/2015;391230;437;M;DIVORCIADO;1;C;700305;BEBIDAS;REFRIGERANTE OUTROS
29/07/2015;391230;437;M;DIVORCIADO;1;C;600415;HIGIENE;PRESERVATIVO
29/07/2015;391230;437;M;DIVORCIADO;1;C;500504;LIMPEZA;CERA
29/07/2015;391230;437;M;DIVORCIADO;1;C;800253;ALIMENTOS;QUEIJO MUSSARELA
29/07/2015;391230;437;M;DIVORCIADO;1;C;800247;ALIMENTOS;PAO DE FORMA
29/07/2015;391230;437;M;DIVORCIADO;1;C;800228;ALIMENTOS;GRANOLA
30/07/2015;391417;437;M;DIVORCIADO;1;C;800255;ALIMENTOS;RICOTA
30/07/2015;391417;437;M;DIVORCIADO;1;C;400602;PET;RACAO SECA PARA GATOS
30/07/2015;391417;437;M;DIVORCIADO;1;C;800225;ALIMENTOS;DOCE
30/07/2015;391417;437;M;DIVORCIADO;1;C;800249;ALIMENTOS;PATE
30/07/2015;391417;437;M;DIVORCIADO;1;C;800251;ALIMENTOS;PRESUNTO COZIDO
30/07/2015;391417;437;M;DIVORCIADO;1;C;800246;ALIMENTOS;PALMITO
30/07/2015;391417;437;M;DIVORCIADO;1;C;800245;ALIMENTOS;OVOS
30/07/2015;391417;437;M;DIVORCIADO;1;C;800215;ALIMENTOS;BROCOLIS
30/07/2015;391417;437;M;DIVORCIADO;1;C;800218;ALIMENTOS;CENOURA
31/07/2015;391604;437;M;DIVORCIADO;1;C;800251;ALIMENTOS;PRESUNTO COZIDO
31/07/2015;391604;437;M;DIVORCIADO;1;C;800255;ALIMENTOS;RICOTA
31/07/2015;391604;437;M;DIVORCIADO;1;C;800252;ALIMENTOS;QUEIJO DE CABRA
31/07/2015;391604;437;M;DIVORCIADO;1;C;400603;PET;RACAO UMIDA PARA CAES
31/07/2015;391604;437;M;DIVORCIADO;1;C;800242;ALIMENTOS;MANGA
31/07/2015;391604;437;M;DIVORCIADO;1;C;800205;ALIMENTOS;ARROZ
31/07/2015;391604;437;M;DIVORCIADO;1;C;700304;BEBIDAS;REFRIGERANTE LIMaO
31/07/2015;391604;437;M;DIVORCIADO;1;C;900101;ACESSORIOS;MORDEDOR
31/07/2015;391604;437;M;DIVORCIADO;1;C;800209;ALIMENTOS;AZEITONA
31/07/2015;391604;437;M;DIVORCIADO;1;C;800213;ALIMENTOS;BIFE DE COXAO MOLE
31/07/2015;391604;437;M;DIVORCIADO;1;C;500504;LIMPEZA;CERA
31/07/2015;391604;437;M;DIVORCIADO;1;C;800245;ALIMENTOS;OVOS
31/07/2015;391604;437;M;DIVORCIADO;1;C;800224;ALIMENTOS;DANETTE
31/07/2015;391604;437;M;DIVORCIADO;1;C;800224;ALIMENTOS;DANETTE
31/07/2015;391604;437;M;DIVORCIADO;1;C;500515;LIMPEZA;REMOVEDOR
01/08/2015;391791;437;M;DIVORCIADO;1;C;800200;ALIMENTOS;ABACATE
01/08/2015;391791;437;M;DIVORCIADO;1;C;500506;LIMPEZA;DESINFETANTE
01/08/2015;391791;437;M;DIVORCIADO;1;C;800226;ALIMENTOS;FEIJAO
01/08/2015;391791;437;M;DIVORCIADO;1;C;800220;ALIMENTOS;COGUMELOS
02/08/2015;391978;438;M;CASADO OU UNIAO ESTAVEL;0;B;600419;HIGIENE;SHAMPOO
02/08/2015;391978;438;M;CASADO OU UNIAO ESTAVEL;0;B;800244;ALIMENTOS;MORTADELA
02/08/2015;391978;438;M;CASADO OU UNIAO ESTAVEL;0;B;800216;ALIMENTOS;CAFE
02/08/2015;391978;438;M;CASADO OU UNIAO ESTAVEL;0;B;800246;ALIMENTOS;PALMITO
02/08/2015;391978;438;M;CASADO OU UNIAO ESTAVEL;0;B;400601;PET;RACAO SECA PARA CAES
02/08/2015;391978;438;M;CASADO OU UNIAO ESTAVEL;0;B;600419;HIGIENE;SHAMPOO
02/08/2015;391978;438;M;CASADO OU UNIAO ESTAVEL;0;B;600412;HIGIENE;MODELADOR
02/08/2015;391978;438;M;CASADO OU UNIAO ESTAVEL;0;B;800256;ALIMENTOS;SALGADINHO
02/08/2015;391978;438;M;CASADO OU UNIAO ESTAVEL;0;B;800234;ALIMENTOS;LEITE
02/08/2015;391978;438;M;CASADO OU UNIAO ESTAVEL;0;B;500508;LIMPEZA;INSETICIDA
02/08/2015;391978;438;M;CASADO OU UNIAO ESTAVEL;0;B;500513;LIMPEZA;ODORIZADOR
03/08/2015;392165;438;M;CASADO OU UNIAO ESTAVEL;0;B;800236;ALIMENTOS;LIMAO
03/08/2015;392165;438;M;CASADO OU UNIAO ESTAVEL;0;B;800242;ALIMENTOS;MANGA
03/08/2015;392165;438;M;CASADO OU UNIAO ESTAVEL;0;B;800252;ALIMENTOS;QUEIJO DE CABRA
03/08/2015;392165;438;M;CASADO OU UNIAO ESTAVEL;0;B;500501;LIMPEZA;ALCOOL
03/08/2015;392165;438;M;CASADO OU UNIAO ESTAVEL;0;B;800253;ALIMENTOS;QUEIJO MUSSARELA
03/08/2015;392165;438;M;CASADO OU UNIAO ESTAVEL;0;B;600417;HIGIENE;REPELENTE
03/08/2015;392165;438;M;CASADO OU UNIAO ESTAVEL;0;B;600406;HIGIENE;FIXADOR
03/08/2015;392165;438;M;CASADO OU UNIAO ESTAVEL;0;B;500505;LIMPEZA;DESENGORDURANTE
03/08/2015;392165;438;M;CASADO OU UNIAO ESTAVEL;0;B;600403;HIGIENE;ENXAGUANTE BUCAL
04/08/2015;392352;438;M;CASADO OU UNIAO ESTAVEL;0;B;500504;LIMPEZA;CERA
04/08/2015;392352;438;M;CASADO OU UNIAO ESTAVEL;0;B;800242;ALIMENTOS;MANGA
04/08/2015;392352;438;M;CASADO OU UNIAO ESTAVEL;0;B;800252;ALIMENTOS;QUEIJO DE CABRA
04/08/2015;392352;438;M;CASADO OU UNIAO ESTAVEL;0;B;800256;ALIMENTOS;SALGADINHO
04/08/2015;392352;438;M;CASADO OU UNIAO ESTAVEL;0;B;600421;HIGIENE;TINTURAS
04/08/2015;392352;438;M;CASADO OU UNIAO ESTAVEL;0;B;800242;ALIMENTOS;MANGA
04/08/2015;392352;438;M;CASADO OU UNIAO ESTAVEL;0;B;800210;ALIMENTOS;BANANA
04/08/2015;392352;438;M;CASADO OU UNIAO ESTAVEL;0;B;700303;BEBIDAS;REFRIGERANTE LARANJA
04/08/2015;392352;438;M;CASADO OU UNIAO ESTAVEL;0;B;800214;ALIMENTOS;BISCOITO
04/08/2015;392352;438;M;CASADO OU UNIAO ESTAVEL;0;B;800243;ALIMENTOS;MOLHO BARBECUE
04/08/2015;392352;438;M;CASADO OU UNIAO ESTAVEL;0;B;800252;ALIMENTOS;QUEIJO DE CABRA
04/08/2015;392352;438;M;CASADO OU UNIAO ESTAVEL;0;B;400604;PET;RACAO UMIDA PARA GATOS
04/08/2015;392352;438;M;CASADO OU UNIAO ESTAVEL;0;B;500510;LIMPEZA;LIMPADOR MULTIUSO
04/08/2015;392352;438;M;CASADO OU UNIAO ESTAVEL;0;B;800257;ALIMENTOS;SALGADINHOS DE MILHO
04/08/2015;392352;438;M;CASADO OU UNIAO ESTAVEL;0;B;500503;LIMPEZA;BALDE
05/08/2015;392539;438;M;CASADO OU UNIAO ESTAVEL;0;B;800219;ALIMENTOS;CHA
05/08/2015;392539;438;M;CASADO OU UNIAO ESTAVEL;0;B;500520;LIMPEZA;TIRA MANCHA
05/08/2015;392539;438;M;CASADO OU UNIAO ESTAVEL;0;B;800237;ALIMENTOS;LINGUICA
05/08/2015;392539;438;M;CASADO OU UNIAO ESTAVEL;0;B;800222;ALIMENTOS;CORACAO DE FRANGO
05/08/2015;392539;438;M;CASADO OU UNIAO ESTAVEL;0;B;800240;ALIMENTOS;MAMAO PAPAYA
05/08/2015;392539;438;M;CASADO OU UNIAO ESTAVEL;0;B;500516;LIMPEZA;RODO
05/08/2015;392539;438;M;CASADO OU UNIAO ESTAVEL;0;B;500509;LIMPEZA;LIMPA VIDROS
05/08/2015;392539;438;M;CASADO OU UNIAO ESTAVEL;0;B;600421;HIGIENE;TINTURAS
05/08/2015;392539;438;M;CASADO OU UNIAO ESTAVEL;0;B;500512;LIMPEZA;LUSTRA MOVEIS
05/08/2015;392539;438;M;CASADO OU UNIAO ESTAVEL;0;B;800236;ALIMENTOS;LIMAO
05/08/2015;392539;438;M;CASADO OU UNIAO ESTAVEL;0;B;800219;ALIMENTOS;CHA
05/08/2015;392539;438;M;CASADO OU UNIAO ESTAVEL;0;B;500511;LIMPEZA;LIMPADOR PERFUMADO
05/08/2015;392539;438;M;CASADO OU UNIAO ESTAVEL;0;B;500521;LIMPEZA;VASSOURA
06/08/2015;392726;438;M;CASADO OU UNIAO ESTAVEL;0;B;500521;LIMPEZA;VASSOURA
06/08/2015;392726;438;M;CASADO OU UNIAO ESTAVEL;0;B;500516;LIMPEZA;RODO
06/08/2015;392726;438;M;CASADO OU UNIAO ESTAVEL;0;B;600404;HIGIENE;ESCOVA DE DENTE
06/08/2015;392726;438;M;CASADO OU UNIAO ESTAVEL;0;B;800234;ALIMENTOS;LEITE
06/08/2015;392726;438;M;CASADO OU UNIAO ESTAVEL;0;B;600413;HIGIENE;PAPEL HIGIENICO
06/08/2015;392726;438;M;CASADO OU UNIAO ESTAVEL;0;B;800220;ALIMENTOS;COGUMELOS
06/08/2015;392726;438;M;CASADO OU UNIAO ESTAVEL;0;B;800244;ALIMENTOS;MORTADELA
07/08/2015;392913;439;M;SEPARADO;0;B;500505;LIMPEZA;DESENGORDURANTE
07/08/2015;392913;439;M;SEPARADO;0;B;500506;LIMPEZA;DESINFETANTE
07/08/2015;392913;439;M;SEPARADO;0;B;800216;ALIMENTOS;CAFE
07/08/2015;392913;439;M;SEPARADO;0;B;400600;PET;ALIMENTO PARA PASSARO
07/08/2015;392913;439;M;SEPARADO;0;B;600406;HIGIENE;FIXADOR
07/08/2015;392913;439;M;SEPARADO;0;B;800238;ALIMENTOS;MACARRAO
07/08/2015;392913;439;M;SEPARADO;0;B;800220;ALIMENTOS;COGUMELOS
07/08/2015;392913;439;M;SEPARADO;0;B;800219;ALIMENTOS;CHA
07/08/2015;392913;439;M;SEPARADO;0;B;600406;HIGIENE;FIXADOR
08/08/2015;393100;439;M;SEPARADO;0;B;800209;ALIMENTOS;AZEITONA
08/08/2015;393100;439;M;SEPARADO;0;B;800234;ALIMENTOS;LEITE
08/08/2015;393100;439;M;SEPARADO;0;B;800244;ALIMENTOS;MORTADELA
08/08/2015;393100;439;M;SEPARADO;0;B;600410;HIGIENE;HIDRATANTE
08/08/2015;393100;439;M;SEPARADO;0;B;800232;ALIMENTOS;LATA DE ERVILHA
08/08/2015;393100;439;M;SEPARADO;0;B;800222;ALIMENTOS;CORACAO DE FRANGO
08/08/2015;393100;439;M;SEPARADO;0;B;600411;HIGIENE;LENCO UMEDECIDO
08/08/2015;393100;439;M;SEPARADO;0;B;800202;ALIMENTOS;ACHOCOLATADO
08/08/2015;393100;439;M;SEPARADO;0;B;500517;LIMPEZA;SABAO
08/08/2015;393100;439;M;SEPARADO;0;B;800238;ALIMENTOS;MACARRAO
08/08/2015;393100;439;M;SEPARADO;0;B;800259;ALIMENTOS;SNACKS
08/08/2015;393100;439;M;SEPARADO;0;B;800209;ALIMENTOS;AZEITONA
08/08/2015;393100;439;M;SEPARADO;0;B;400604;PET;RACAO UMIDA PARA GATOS
08/08/2015;393100;439;M;SEPARADO;0;B;800243;ALIMENTOS;MOLHO BARBECUE
08/08/2015;393100;439;M;SEPARADO;0;B;800223;ALIMENTOS;COXA E SOBRECOXA DE FRANGO
09/08/2015;393287;439;M;SEPARADO;0;B;800207;ALIMENTOS;ATUM
09/08/2015;393287;439;M;SEPARADO;0;B;700305;BEBIDAS;REFRIGERANTE OUTROS
09/08/2015;393287;439;M;SEPARADO;0;B;800215;ALIMENTOS;BROCOLIS
09/08/2015;393287;439;M;SEPARADO;0;B;800243;ALIMENTOS;MOLHO BARBECUE
09/08/2015;393287;439;M;SEPARADO;0;B;400601;PET;RACAO SECA PARA CAES
09/08/2015;393287;439;M;SEPARADO;0;B;800248;ALIMENTOS;PAPINHA INFANTIL
09/08/2015;393287;439;M;SEPARADO;0;B;800240;ALIMENTOS;MAMAO PAPAYA
09/08/2015;393287;439;M;SEPARADO;0;B;600411;HIGIENE;LENCO UMEDECIDO
09/08/2015;393287;439;M;SEPARADO;0;B;700305;BEBIDAS;REFRIGERANTE OUTROS
09/08/2015;393287;439;M;SEPARADO;0;B;800238;ALIMENTOS;MACARRAO
09/08/2015;393287;439;M;SEPARADO;0;B;500510;LIMPEZA;LIMPADOR MULTIUSO
09/08/2015;393287;439;M;SEPARADO;0;B;800217;ALIMENTOS;CEBOLA
09/08/2015;393287;439;M;SEPARADO;0;B;800225;ALIMENTOS;DOCE
10/08/2015;393474;439;M;SEPARADO;0;B;600409;HIGIENE;HASTES FLEXIVEIS
10/08/2015;393474;439;M;SEPARADO;0;B;400603;PET;RACAO UMIDA PARA CAES
10/08/2015;393474;439;M;SEPARADO;0;B;800242;ALIMENTOS;MANGA
10/08/2015;393474;439;M;SEPARADO;0;B;600402;HIGIENE;CREME
10/08/2015;393474;439;M;SEPARADO;0;B;800251;ALIMENTOS;PRESUNTO COZIDO
10/08/2015;393474;439;M;SEPARADO;0;B;800242;ALIMENTOS;MANGA
10/08/2015;393474;439;M;SEPARADO;0;B;500521;LIMPEZA;VASSOURA
10/08/2015;393474;439;M;SEPARADO;0;B;800213;ALIMENTOS;BIFE DE COXAO MOLE
10/08/2015;393474;439;M;SEPARADO;0;B;500505;LIMPEZA;DESENGORDURANTE
10/08/2015;393474;439;M;SEPARADO;0;B;600400;HIGIENE;ABSORVENTE
10/08/2015;393474;439;M;SEPARADO;0;B;800226;ALIMENTOS;FEIJAO
11/08/2015;393661;439;M;SEPARADO;0;B;500501;LIMPEZA;ALCOOL
11/08/2015;393661;439;M;SEPARADO;0;B;600411;HIGIENE;LENCO UMEDECIDO
11/08/2015;393661;439;M;SEPARADO;0;B;800236;ALIMENTOS;LIMAO
11/08/2015;393661;439;M;SEPARADO;0;B;800240;ALIMENTOS;MAMAO PAPAYA
11/08/2015;393661;439;M;SEPARADO;0;B;800224;ALIMENTOS;DANETTE
11/08/2015;393661;439;M;SEPARADO;0;B;800201;ALIMENTOS;ABACAXI
11/08/2015;393661;439;M;SEPARADO;0;B;800235;ALIMENTOS;LEITE CONDENSADO
12/08/2015;393848;440;M;SOLTEIRO;0;C;800226;ALIMENTOS;FEIJAO
12/08/2015;393848;440;M;SOLTEIRO;0;C;800218;ALIMENTOS;CENOURA
12/08/2015;393848;440;M;SOLTEIRO;0;C;500515;LIMPEZA;REMOVEDOR
12/08/2015;393848;440;M;SOLTEIRO;0;C;900101;ACESSORIOS;MORDEDOR
12/08/2015;393848;440;M;SOLTEIRO;0;C;800224;ALIMENTOS;DANETTE
12/08/2015;393848;440;M;SOLTEIRO;0;C;800236;ALIMENTOS;LIMAO
12/08/2015;393848;440;M;SOLTEIRO;0;C;700300;BEBIDAS;ENERGETICO
12/08/2015;393848;440;M;SOLTEIRO;0;C;600419;HIGIENE;SHAMPOO
12/08/2015;393848;440;M;SOLTEIRO;0;C;800212;ALIMENTOS;BATATA DOCE
12/08/2015;393848;440;M;SOLTEIRO;0;C;500507;LIMPEZA;DETERGENTE
12/08/2015;393848;440;M;SOLTEIRO;0;C;800238;ALIMENTOS;MACARRAO
12/08/2015;393848;440;M;SOLTEIRO;0;C;500521;LIMPEZA;VASSOURA
12/08/2015;393848;440;M;SOLTEIRO;0;C;500507;LIMPEZA;DETERGENTE
12/08/2015;393848;440;M;SOLTEIRO;0;C;800219;ALIMENTOS;CHA
12/08/2015;393848;440;M;SOLTEIRO;0;C;800234;ALIMENTOS;LEITE
13/08/2015;394035;440;M;SOLTEIRO;0;C;800214;ALIMENTOS;BISCOITO
13/08/2015;394035;440;M;SOLTEIRO;0;C;800208;ALIMENTOS;AZEITE
13/08/2015;394035;440;M;SOLTEIRO;0;C;500501;LIMPEZA;ALCOOL
13/08/2015;394035;440;M;SOLTEIRO;0;C;600421;HIGIENE;TINTURAS
13/08/2015;394035;440;M;SOLTEIRO;0;C;800227;ALIMENTOS;FILE DE PEIXE
13/08/2015;394035;440;M;SOLTEIRO;0;C;800216;ALIMENTOS;CAFE
13/08/2015;394035;440;M;SOLTEIRO;0;C;500519;LIMPEZA;TIRA LIMO
13/08/2015;394035;440;M;SOLTEIRO;0;C;800213;ALIMENTOS;BIFE DE COXAO MOLE
13/08/2015;394035;440;M;SOLTEIRO;0;C;600412;HIGIENE;MODELADOR
13/08/2015;394035;440;M;SOLTEIRO;0;C;600417;HIGIENE;REPELENTE
13/08/2015;394035;440;M;SOLTEIRO;0;C;800207;ALIMENTOS;ATUM
13/08/2015;394035;440;M;SOLTEIRO;0;C;600418;HIGIENE;SABONETE
13/08/2015;394035;440;M;SOLTEIRO;0;C;400603;PET;RACAO UMIDA PARA CAES
14/08/2015;394222;440;M;SOLTEIRO;0;C;800220;ALIMENTOS;COGUMELOS
14/08/2015;394222;440;M;SOLTEIRO;0;C;500512;LIMPEZA;LUSTRA MOVEIS
14/08/2015;394222;440;M;SOLTEIRO;0;C;800258;ALIMENTOS;SARDINHA
14/08/2015;394222;440;M;SOLTEIRO;0;C;800212;ALIMENTOS;BATATA DOCE
14/08/2015;394222;440;M;SOLTEIRO;0;C;600412;HIGIENE;MODELADOR
14/08/2015;394222;440;M;SOLTEIRO;0;C;800219;ALIMENTOS;CHA
14/08/2015;394222;440;M;SOLTEIRO;0;C;700304;BEBIDAS;REFRIGERANTE LIMaO
14/08/2015;394222;440;M;SOLTEIRO;0;C;400603;PET;RACAO UMIDA PARA CAES
14/08/2015;394222;440;M;SOLTEIRO;0;C;700301;BEBIDAS;REFRIGERANTE COLA
14/08/2015;394222;440;M;SOLTEIRO;0;C;600411;HIGIENE;LENCO UMEDECIDO
14/08/2015;394222;440;M;SOLTEIRO;0;C;800220;ALIMENTOS;COGUMELOS
15/08/2015;394409;440;M;SOLTEIRO;0;C;800210;ALIMENTOS;BANANA
15/08/2015;394409;440;M;SOLTEIRO;0;C;600421;HIGIENE;TINTURAS
15/08/2015;394409;440;M;SOLTEIRO;0;C;800237;ALIMENTOS;LINGUICA
15/08/2015;394409;440;M;SOLTEIRO;0;C;500508;LIMPEZA;INSETICIDA
15/08/2015;394409;440;M;SOLTEIRO;0;C;400604;PET;RACAO UMIDA PARA GATOS
15/08/2015;394409;440;M;SOLTEIRO;0;C;600418;HIGIENE;SABONETE
16/08/2015;394596;441;F;SOLTEIRO;2;B;400603;PET;RACAO UMIDA PARA CAES
16/08/2015;394596;441;F;SOLTEIRO;2;B;800247;ALIMENTOS;PAO DE FORMA
16/08/2015;394596;441;F;SOLTEIRO;2;B;800236;ALIMENTOS;LIMAO
16/08/2015;394596;441;F;SOLTEIRO;2;B;600420;HIGIENE;TALCO
16/08/2015;394596;441;F;SOLTEIRO;2;B;800256;ALIMENTOS;SALGADINHO
16/08/2015;394596;441;F;SOLTEIRO;2;B;800234;ALIMENTOS;LEITE
16/08/2015;394596;441;F;SOLTEIRO;2;B;800202;ALIMENTOS;ACHOCOLATADO
16/08/2015;394596;441;F;SOLTEIRO;2;B;800249;ALIMENTOS;PATE
16/08/2015;394596;441;F;SOLTEIRO;2;B;400603;PET;RACAO UMIDA PARA CAES
16/08/2015;394596;441;F;SOLTEIRO;2;B;500519;LIMPEZA;TIRA LIMO
16/08/2015;394596;441;F;SOLTEIRO;2;B;800251;ALIMENTOS;PRESUNTO COZIDO
16/08/2015;394596;441;F;SOLTEIRO;2;B;800226;ALIMENTOS;FEIJAO
16/08/2015;394596;441;F;SOLTEIRO;2;B;800224;ALIMENTOS;DANETTE
16/08/2015;394596;441;F;SOLTEIRO;2;B;800207;ALIMENTOS;ATUM
16/08/2015;394596;441;F;SOLTEIRO;2;B;500506;LIMPEZA;DESINFETANTE
17/08/2015;394783;441;F;SOLTEIRO;2;B;800255;ALIMENTOS;RICOTA
17/08/2015;394783;441;F;SOLTEIRO;2;B;800228;ALIMENTOS;GRANOLA
17/08/2015;394783;441;F;SOLTEIRO;2;B;500505;LIMPEZA;DESENGORDURANTE
17/08/2015;394783;441;F;SOLTEIRO;2;B;800260;ALIMENTOS;TOMATE
17/08/2015;394783;441;F;SOLTEIRO;2;B;800261;ALIMENTOS;UVA
17/08/2015;394783;441;F;SOLTEIRO;2;B;600417;HIGIENE;REPELENTE
17/08/2015;394783;441;F;SOLTEIRO;2;B;600415;HIGIENE;PRESERVATIVO
17/08/2015;394783;441;F;SOLTEIRO;2;B;400601;PET;RACAO SECA PARA CAES
17/08/2015;394783;441;F;SOLTEIRO;2;B;600414;HIGIENE;PASTA DE DENTE
17/08/2015;394783;441;F;SOLTEIRO;2;B;800228;ALIMENTOS;GRANOLA
17/08/2015;394783;441;F;SOLTEIRO;2;B;800214;ALIMENTOS;BISCOITO
17/08/2015;394783;441;F;SOLTEIRO;2;B;800202;ALIMENTOS;ACHOCOLATADO
17/08/2015;394783;441;F;SOLTEIRO;2;B;800244;ALIMENTOS;MORTADELA
18/08/2015;394970;441;F;SOLTEIRO;2;B;500501;LIMPEZA;ALCOOL
18/08/2015;394970;441;F;SOLTEIRO;2;B;600414;HIGIENE;PASTA DE DENTE
18/08/2015;394970;441;F;SOLTEIRO;2;B;800237;ALIMENTOS;LINGUICA
18/08/2015;394970;441;F;SOLTEIRO;2;B;800243;ALIMENTOS;MOLHO BARBECUE
18/08/2015;394970;441;F;SOLTEIRO;2;B;800225;ALIMENTOS;DOCE
18/08/2015;394970;441;F;SOLTEIRO;2;B;800209;ALIMENTOS;AZEITONA
18/08/2015;394970;441;F;SOLTEIRO;2;B;700304;BEBIDAS;REFRIGERANTE LIMaO
18/08/2015;394970;441;F;SOLTEIRO;2;B;500521;LIMPEZA;VASSOURA
18/08/2015;394970;441;F;SOLTEIRO;2;B;500515;LIMPEZA;REMOVEDOR
18/08/2015;394970;441;F;SOLTEIRO;2;B;500517;LIMPEZA;SABAO
18/08/2015;394970;441;F;SOLTEIRO;2;B;800215;ALIMENTOS;BROCOLIS
19/08/2015;395157;441;F;SOLTEIRO;2;B;800258;ALIMENTOS;SARDINHA
19/08/2015;395157;441;F;SOLTEIRO;2;B;500504;LIMPEZA;CERA
19/08/2015;395157;441;F;SOLTEIRO;2;B;600412;HIGIENE;MODELADOR
19/08/2015;395157;441;F;SOLTEIRO;2;B;800245;ALIMENTOS;OVOS
19/08/2015;395157;441;F;SOLTEIRO;2;B;700304;BEBIDAS;REFRIGERANTE LIMaO
19/08/2015;395157;441;F;SOLTEIRO;2;B;800219;ALIMENTOS;CHA
19/08/2015;395157;441;F;SOLTEIRO;2;B;800223;ALIMENTOS;COXA E SOBRECOXA DE FRANGO
19/08/2015;395157;441;F;SOLTEIRO;2;B;500521;LIMPEZA;VASSOURA
19/08/2015;395157;441;F;SOLTEIRO;2;B;800218;ALIMENTOS;CENOURA
20/08/2015;395344;441;F;SOLTEIRO;2;B;800259;ALIMENTOS;SNACKS
21/08/2015;395531;442;F;SEPARADO;2;B;800213;ALIMENTOS;BIFE DE COXAO MOLE
21/08/2015;395531;442;F;SEPARADO;2;B;800242;ALIMENTOS;MANGA
21/08/2015;395531;442;F;SEPARADO;2;B;500520;LIMPEZA;TIRA MANCHA
21/08/2015;395531;442;F;SEPARADO;2;B;800253;ALIMENTOS;QUEIJO MUSSARELA
21/08/2015;395531;442;F;SEPARADO;2;B;800213;ALIMENTOS;BIFE DE COXAO MOLE
21/08/2015;395531;442;F;SEPARADO;2;B;800219;ALIMENTOS;CHA
21/08/2015;395531;442;F;SEPARADO;2;B;800228;ALIMENTOS;GRANOLA
21/08/2015;395531;442;F;SEPARADO;2;B;800253;ALIMENTOS;QUEIJO MUSSARELA
21/08/2015;395531;442;F;SEPARADO;2;B;800244;ALIMENTOS;MORTADELA
21/08/2015;395531;442;F;SEPARADO;2;B;500507;LIMPEZA;DETERGENTE
21/08/2015;395531;442;F;SEPARADO;2;B;600420;HIGIENE;TALCO
21/08/2015;395531;442;F;SEPARADO;2;B;800238;ALIMENTOS;MACARRAO
21/08/2015;395531;442;F;SEPARADO;2;B;800217;ALIMENTOS;CEBOLA
22/08/2015;395718;442;F;SEPARADO;2;B;800231;ALIMENTOS;KETCHUP
22/08/2015;395718;442;F;SEPARADO;2;B;800245;ALIMENTOS;OVOS
22/08/2015;395718;442;F;SEPARADO;2;B;800256;ALIMENTOS;SALGADINHO
22/08/2015;395718;442;F;SEPARADO;2;B;800253;ALIMENTOS;QUEIJO MUSSARELA
22/08/2015;395718;442;F;SEPARADO;2;B;500506;LIMPEZA;DESINFETANTE
22/08/2015;395718;442;F;SEPARADO;2;B;700304;BEBIDAS;REFRIGERANTE LIMaO
22/08/2015;395718;442;F;SEPARADO;2;B;600404;HIGIENE;ESCOVA DE DENTE
22/08/2015;395718;442;F;SEPARADO;2;B;800239;ALIMENTOS;MACARRAO INSTANTANEO
22/08/2015;395718;442;F;SEPARADO;2;B;800223;ALIMENTOS;COXA E SOBRECOXA DE FRANGO
22/08/2015;395718;442;F;SEPARADO;2;B;600410;HIGIENE;HIDRATANTE
22/08/2015;395718;442;F;SEPARADO;2;B;800208;ALIMENTOS;AZEITE
23/08/2015;395905;442;F;SEPARADO;2;B;800204;ALIMENTOS;ALMONDEGA
23/08/2015;395905;442;F;SEPARADO;2;B;600403;HIGIENE;ENXAGUANTE BUCAL
23/08/2015;395905;442;F;SEPARADO;2;B;400604;PET;RACAO UMIDA PARA GATOS
23/08/2015;395905;442;F;SEPARADO;2;B;600416;HIGIENE;PROTETOR SOLAR
23/08/2015;395905;442;F;SEPARADO;2;B;500500;LIMPEZA;AGUA SANITARIA
23/08/2015;395905;442;F;SEPARADO;2;B;800227;ALIMENTOS;FILE DE PEIXE
23/08/2015;395905;442;F;SEPARADO;2;B;600409;HIGIENE;HASTES FLEXIVEIS
23/08/2015;395905;442;F;SEPARADO;2;B;500507;LIMPEZA;DETERGENTE
23/08/2015;395905;442;F;SEPARADO;2;B;800226;ALIMENTOS;FEIJAO
24/08/2015;396092;442;F;SEPARADO;2;B;800255;ALIMENTOS;RICOTA
24/08/2015;396092;442;F;SEPARADO;2;B;500513;LIMPEZA;ODORIZADOR
24/08/2015;396092;442;F;SEPARADO;2;B;500509;LIMPEZA;LIMPA VIDROS
24/08/2015;396092;442;F;SEPARADO;2;B;800227;ALIMENTOS;FILE DE PEIXE
24/08/2015;396092;442;F;SEPARADO;2;B;500504;LIMPEZA;CERA
24/08/2015;396092;442;F;SEPARADO;2;B;800221;ALIMENTOS;COPA SUINA
24/08/2015;396092;442;F;SEPARADO;2;B;500509;LIMPEZA;LIMPA VIDROS
24/08/2015;396092;442;F;SEPARADO;2;B;800205;ALIMENTOS;ARROZ
24/08/2015;396092;442;F;SEPARADO;2;B;500508;LIMPEZA;INSETICIDA
24/08/2015;396092;442;F;SEPARADO;2;B;600407;HIGIENE;FRALDA
24/08/2015;396092;442;F;SEPARADO;2;B;800257;ALIMENTOS;SALGADINHOS DE MILHO
24/08/2015;396092;442;F;SEPARADO;2;B;800215;ALIMENTOS;BROCOLIS
24/08/2015;396092;442;F;SEPARADO;2;B;500503;LIMPEZA;BALDE
24/08/2015;396092;442;F;SEPARADO;2;B;800229;ALIMENTOS;HAMBUGUER
25/08/2015;396279;443;F;SOLTEIRO;0;C;600406;HIGIENE;FIXADOR
25/08/2015;396279;443;F;SOLTEIRO;0;C;800202;ALIMENTOS;ACHOCOLATADO
25/08/2015;396279;443;F;SOLTEIRO;0;C;800227;ALIMENTOS;FILE DE PEIXE
